"651","49","1076","1981-08-04 10:48:34"
"652","80","1007","1999-12-06 21:53:24"
"653","56","163","1975-12-26 19:56:30"
"654","91","771","2022-12-25 00:37:12"
"655","39","1276","2016-12-23 12:28:34"
"656","83","976","1983-06-19 22:53:18"
"657","66","1309","1994-11-27 23:28:23"
"658","87","1150","1974-05-12 04:41:28"
"659","34","772","1978-05-31 22:14:13"
"660","83","1425","1970-11-21 20:01:52"
"661","26","553","2016-05-25 08:58:38"
"662","11","1649","1978-08-24 10:59:45"
"663","45","1101","1973-02-15 02:04:38"
"664","99","1467","2020-11-30 17:13:27"
"665","12","1493","2007-12-02 05:21:06"
"666","53","1605","1971-08-11 02:29:50"
"667","84","1311","2009-03-13 11:03:17"
"668","12","53","1997-02-11 08:18:25"
"669","53","1822","2021-05-31 04:59:31"
"670","7","1605","2006-05-29 03:02:57"
"671","28","386","1997-06-25 21:56:27"
"672","25","1117","1985-11-24 23:59:15"
"673","5","1624","2018-01-29 10:30:54"
"674","50","74","1983-06-14 17:41:13"
"675","60","1232","2008-05-01 09:01:21"
"676","36","1331","2023-02-24 04:03:00"
"677","35","1489","1974-09-13 18:46:50"
"678","8","357","1999-02-08 22:07:48"
"679","1","1840","1991-11-24 10:50:13"
"680","77","1698","2010-11-17 22:08:39"
"681","94","1018","2000-04-10 02:47:05"
"682","77","453","1978-06-13 12:06:17"
"683","24","1994","1990-05-17 03:07:43"
"684","44","1010","1986-09-20 09:11:38"
"685","16","1538","1998-09-05 06:19:25"
"686","41","999","1977-07-29 22:46:37"
"687","40","1444","1977-11-03 00:43:16"
"688","9","489","1985-03-04 02:43:56"
"689","19","1786","2012-03-07 04:06:05"
"690","83","206","2014-12-07 12:29:45"
"691","9","1532","1985-12-29 08:18:54"
"692","66","165","1988-08-20 01:41:30"
"693","96","1706","1989-06-01 13:09:55"
"694","86","497","1978-03-16 09:51:29"
"695","0","410","1999-06-15 10:50:54"
"696","40","1733","1974-06-03 06:01:42"
"697","51","1872","2011-05-02 13:37:46"
"698","26","127","2000-02-03 05:56:39"
"699","9","165","1972-11-13 10:48:42"
"700","83","1017","1981-03-12 05:02:27"
"701","45","876","1998-10-30 05:28:32"
"702","21","579","1988-11-06 13:08:42"
"703","98","1574","1986-10-31 04:38:45"
"704","14","1120","1985-01-17 05:08:33"
"705","17","1584","1989-04-21 18:18:27"
"706","39","1814","1999-12-11 01:19:52"
"707","91","434","1998-10-26 05:42:54"
"708","15","341","1996-08-11 13:54:18"
"709","5","239","2014-05-23 13:00:18"
"710","30","898","2000-12-16 01:58:47"
"711","57","965","2012-05-10 17:10:56"
"712","96","1958","1987-03-30 22:01:15"
"713","1","527","1989-09-20 18:30:04"
"714","98","1665","1980-10-28 20:49:37"
"715","57","1905","1977-11-13 00:36:13"
"716","38","448","1978-11-05 00:18:50"
"717","7","666","2016-07-01 06:50:27"
"718","94","134","1999-11-28 14:54:24"
"719","30","337","1990-06-25 04:54:02"
"720","24","360","1988-05-28 18:27:11"
"721","45","1157","1976-03-12 07:18:02"
"722","26","1010","2022-11-09 17:32:37"
"723","94","34","2006-03-02 02:52:49"
"724","8","1740","1990-01-01 06:21:30"
"725","78","1860","1998-03-27 18:41:19"
"726","91","1232","2012-04-03 15:55:47"
"727","19","1466","2010-06-07 12:57:02"
"728","65","69","1981-07-23 12:12:02"
"729","30","806","2012-09-21 02:17:53"
"730","48","878","1977-07-07 17:13:33"
"731","99","203","1986-12-10 03:12:16"
"732","99","1506","1983-03-30 10:01:32"
"733","13","291","1986-01-28 18:49:13"
"734","54","1729","1985-01-22 00:40:14"
"735","72","159","1973-07-13 09:59:10"
"736","58","1573","2006-03-11 06:14:14"
"737","83","835","2015-09-19 04:41:26"
"738","62","1559","2022-06-04 20:47:18"
"739","4","1860","2020-05-05 19:36:09"
"740","29","665","2011-10-13 23:45:31"
"741","60","1875","1973-02-20 13:50:32"
"742","10","192","1987-10-25 01:18:39"
"743","92","448","2017-08-12 04:38:52"
"744","14","132","1982-05-06 13:00:29"
"745","63","863","1998-12-28 08:46:10"
"746","54","104","1998-10-12 08:34:11"
"747","65","1642","2012-10-25 20:03:38"
"748","65","1370","2019-09-29 20:43:15"
"749","79","67","1970-06-02 19:18:52"
"750","60","1444","2001-12-20 02:27:52"
"751","94","1430","1976-09-04 09:20:52"
"752","13","918","2018-02-08 20:06:01"
"753","95","1783","1991-11-27 00:46:19"
"754","18","1303","2023-10-14 08:06:23"
"755","32","1324","1987-03-08 23:30:56"
"756","58","531","1985-02-10 05:14:08"
"757","72","706","1972-04-12 13:40:59"
"758","10","1866","1987-08-25 01:16:28"
"759","5","900","1980-05-06 03:57:39"
"760","69","932","1975-08-26 04:11:22"
"761","52","957","2009-11-04 05:04:23"
"762","83","1118","2005-01-14 17:46:56"
"763","15","936","1996-04-29 21:01:55"
"764","5","1573","1983-09-10 13:44:50"
"765","36","455","1977-01-08 03:05:35"
"766","90","534","2016-05-28 09:33:49"
"767","97","1943","2016-07-31 19:22:29"
"768","21","390","2012-12-30 02:10:18"
"769","22","144","1990-04-23 09:20:48"
"770","7","235","1987-07-11 23:39:18"
"771","36","495","2002-04-06 03:12:18"
"772","90","1651","2019-02-19 12:45:40"
"773","98","1249","1999-03-18 11:03:04"
"774","86","861","1997-08-14 03:21:39"
"775","48","821","1985-02-10 10:09:08"
"776","72","1255","1975-11-04 23:22:00"
"777","91","175","1991-02-06 13:24:12"
"778","91","1418","1993-01-28 17:42:05"
"779","49","1704","2022-01-27 21:27:29"
"780","55","553","2023-01-22 00:59:31"
"781","95","689","1997-10-04 08:27:26"
"782","7","1772","1994-08-21 21:08:31"
"783","74","1766","1981-10-18 09:24:48"
"784","26","113","2001-12-05 03:28:54"
"785","45","604","2004-12-15 11:06:28"
"786","30","1881","1990-12-21 17:39:46"
"787","23","1998","2004-12-14 22:25:46"
"788","82","589","2019-09-02 00:31:31"
"789","12","1944","1988-10-18 15:53:23"
"790","41","805","2016-07-17 13:32:44"
"791","89","1311","1990-07-26 21:19:44"
"792","88","1086","2011-01-17 11:58:42"
"793","57","1722","2003-12-12 10:09:59"
"794","36","1593","1993-03-03 20:38:57"
"795","12","947","1993-02-26 11:54:42"
"796","37","481","1973-01-05 13:24:46"
"797","19","876","1988-09-14 17:47:27"
"798","23","949","1970-02-03 20:33:15"
"799","32","628","1994-11-06 05:46:27"
"800","64","1846","1987-08-06 04:01:57"
"801","24","515","1996-03-10 21:51:13"
"802","96","649","1990-03-18 23:04:25"
"803","27","1745","1983-03-13 14:04:16"
"804","18","1883","1972-02-26 08:45:26"
"805","41","1936","1992-09-27 06:30:35"
"806","9","500","1993-08-18 06:38:46"
"807","62","1522","2003-02-17 12:06:19"
"808","92","1860","2001-03-22 05:24:54"
"809","2","1358","2022-05-24 17:52:18"
"810","42","1864","2021-02-28 01:11:07"
"811","71","54","2021-02-18 03:00:35"
"812","47","1124","2008-08-13 02:46:51"
"813","40","217","1989-03-07 20:15:30"
"814","29","1629","1974-01-04 03:16:01"
"815","95","946","2010-02-21 00:46:26"
"816","5","1202","1977-11-06 07:18:48"
"817","15","1317","1997-06-21 15:32:49"
"818","49","483","2020-09-28 19:48:46"
"819","62","917","2009-03-15 19:27:32"
"820","86","649","1995-12-25 21:10:28"
"821","4","654","2021-03-22 19:02:46"
"822","20","793","1980-02-03 12:14:34"
"823","6","424","1996-10-15 17:07:36"
"824","87","829","1975-07-28 17:01:23"
"825","85","1675","1976-06-29 03:40:13"
"826","7","754","2004-05-26 13:26:06"
"827","68","813","1988-11-06 01:19:27"
"828","59","1232","1987-01-23 10:26:55"
"829","69","1227","2006-07-30 16:27:54"
"830","68","1663","1987-10-31 04:02:40"
"831","45","1384","2001-04-28 07:49:52"
"832","6","1144","2005-04-28 10:30:47"
"833","83","127","2008-03-11 06:55:17"
"834","0","154","1993-01-20 00:02:39"
"835","6","112","1987-03-17 08:25:47"
"836","47","243","1979-03-07 16:55:11"
"837","54","1122","1980-07-16 17:07:37"
"838","67","500","2022-06-03 16:15:11"
"839","98","693","2005-10-03 17:39:25"
"840","69","1523","1992-04-01 21:59:46"
"841","41","969","1994-09-30 21:16:01"
"842","21","653","2022-07-14 19:21:35"
"843","88","484","1986-11-22 09:32:25"
"844","46","1998","2023-02-11 15:27:34"
"845","21","957","1992-07-05 19:21:12"
"846","23","1194","1970-11-27 02:17:18"
"847","40","663","2015-04-17 16:16:37"
"848","60","1489","1983-06-15 05:58:39"
"849","41","1702","2009-01-02 22:15:07"
"850","28","615","2013-05-06 07:52:52"
"851","48","325","2008-02-14 01:18:45"
"852","82","1401","2001-08-11 10:47:26"
"853","65","1486","2022-08-29 06:24:37"
"854","51","898","1989-10-30 11:11:55"
"855","20","860","1991-10-05 02:54:03"
"856","58","1976","1977-02-08 06:14:59"
"857","24","949","2005-09-14 08:15:56"
"858","70","317","1979-10-12 05:33:42"
"859","86","329","2020-09-16 23:11:46"
"860","42","177","1995-12-26 19:59:30"
"861","44","837","1994-08-19 01:51:44"
"862","76","1109","2019-06-27 06:42:35"
"863","52","800","2019-07-31 20:02:44"
"864","71","1836","2010-01-24 07:10:03"
"865","58","790","2000-05-15 09:50:46"
"866","75","1361","1977-12-31 15:53:04"
"867","9","1827","2016-08-12 23:15:19"
"868","43","999","2022-08-21 14:41:49"
"869","38","1761","1984-07-07 17:41:18"
"870","51","654","1979-10-11 02:54:49"
"871","69","112","1987-07-06 11:12:06"
"872","39","1168","1983-09-01 07:15:38"
"873","31","1608","1974-04-08 10:10:02"
"874","81","1418","2010-07-16 10:16:55"
"875","1","146","2023-05-13 02:58:50"
"876","93","824","1989-02-15 13:51:25"
"877","23","1997","1979-09-23 02:17:08"
"878","81","1846","2011-03-12 05:39:01"
"879","71","414","2003-12-18 16:48:48"
"880","26","1264","2006-11-14 01:29:07"
"881","46","1185","2006-06-19 00:04:33"
"882","72","421","1993-01-02 09:43:42"
"883","27","1131","1997-11-29 20:26:39"
"884","39","42","2010-05-11 22:47:09"
"885","16","157","2023-04-14 02:57:25"
"886","55","1450","1979-06-24 07:44:15"
"887","69","1318","1998-04-25 05:10:06"
"888","12","291","2006-11-04 04:31:26"
"889","32","1624","1970-09-19 23:15:22"
"890","76","869","2011-10-02 08:47:43"
"891","66","1319","1997-03-03 21:22:17"
"892","38","654","1990-09-16 05:05:59"
"893","92","277","2022-02-08 18:24:50"
"894","4","1869","1982-09-28 00:29:52"
"895","94","1184","1984-03-25 12:01:29"
"896","46","1636","2011-01-05 07:43:40"
"897","4","83","1997-07-29 00:20:23"
"898","98","377","2001-03-07 14:54:32"
"899","21","1363","2006-07-14 19:49:17"
"900","51","1633","1988-03-15 04:39:15"
"901","78","19","2006-09-09 18:13:51"
"902","28","236","1976-05-29 23:41:21"
"903","81","1574","1982-09-15 09:40:45"
"904","67","1823","2009-04-13 12:25:24"
"905","6","1675","2013-01-21 14:42:23"
"906","30","1371","2014-12-02 16:21:10"
"907","90","468","1983-11-11 01:59:03"
"908","16","1287","1998-06-18 04:06:35"
"909","22","487","1997-12-05 20:41:34"
"910","49","1324","1990-02-03 08:58:48"
"911","10","1293","1989-06-21 10:05:32"
"912","80","1298","1990-04-17 12:02:18"
"913","36","1170","1993-11-30 04:56:02"
"914","44","198","1974-06-02 11:28:50"
"915","88","642","2020-03-06 16:41:50"
"916","10","1667","2003-11-15 17:58:11"
"917","78","1464","2018-08-02 01:34:50"
"918","26","429","1988-11-27 09:38:48"
"919","90","526","1970-07-19 23:55:02"
"920","86","1117","1986-07-22 04:41:15"
"921","22","876","2002-10-23 17:13:08"
"922","35","1273","1993-12-19 03:25:34"
"923","13","34","1993-03-19 17:40:22"
"924","12","1016","2000-11-12 01:51:16"
"925","99","1118","2006-09-24 09:11:16"
"926","18","1436","1998-08-25 11:26:31"
"927","50","1470","1981-09-11 22:53:32"
"928","90","393","2005-12-21 03:33:58"
"929","28","1829","1998-04-14 20:36:48"
"930","99","1158","1999-10-09 14:20:25"
"931","71","1328","2013-01-31 13:15:32"
"932","76","1640","2001-09-28 14:09:12"
"933","17","1437","2003-01-10 05:33:32"
"934","32","1693","1981-01-20 03:03:05"
"935","62","827","2007-03-28 01:17:12"
"936","24","1677","2019-08-25 00:09:29"
"937","26","905","1971-01-26 10:01:32"
"938","15","1728","2018-03-19 11:34:35"
"939","21","341","2008-04-19 03:15:20"
"940","28","748","2001-09-19 23:01:46"
"941","83","289","1999-06-06 03:51:14"
"942","21","49","1993-12-05 07:43:21"
"943","91","1226","1997-02-19 22:44:35"
"944","97","1612","2000-12-10 17:07:42"
"945","75","1425","1986-01-29 11:14:01"
"946","0","203","2018-06-28 00:32:18"
"947","78","611","1977-05-25 10:59:17"
"948","80","1827","2010-12-06 09:32:53"
"949","2","448","1975-04-20 19:26:19"
"950","85","753","1978-04-29 03:57:50"
"951","22","184","1985-03-01 09:51:45"
"952","61","358","1985-04-30 03:28:30"
"953","17","860","1977-07-06 18:44:31"
"954","33","1936","2023-08-13 09:18:34"
"955","96","1331","1978-08-20 20:13:42"
"956","28","824","2001-03-09 14:08:09"
"957","21","1641","1987-09-19 08:09:16"
"958","24","1698","1994-11-26 18:43:31"
"959","75","1823","2020-07-21 06:05:14"
"960","58","1442","2009-12-20 23:34:04"
"961","16","39","1981-06-25 09:49:42"
"962","52","1456","1982-12-26 20:55:50"
"963","2","322","1988-06-20 14:43:29"
"964","54","1541","1983-10-30 09:08:22"
"965","81","1683","2002-03-14 15:55:14"
"966","89","1395","2004-07-22 05:13:34"
"967","0","259","1987-10-25 06:27:38"
"968","95","855","1983-01-09 10:51:28"
"969","35","548","2005-01-09 12:37:57"
"970","99","1139","1995-01-23 05:59:02"
"971","61","434","1984-07-20 03:12:09"
"972","43","348","2009-12-15 07:12:07"
"973","77","112","2004-08-28 08:58:19"
"974","59","1489","1995-08-04 13:10:42"
"975","50","20","1976-03-28 22:22:48"
"976","28","1633","1978-08-12 19:56:24"
"977","52","954","2017-03-29 16:52:52"
"978","30","1011","1978-07-28 04:41:18"
"979","42","99","1981-08-09 23:01:41"
"980","74","718","1970-08-27 22:53:55"
"981","96","1101","2017-08-03 07:44:21"
"982","88","177","1990-04-25 08:33:14"
"983","86","1846","1996-03-01 21:38:13"
"984","16","1772","1990-03-12 01:58:19"
"985","86","1287","1991-09-16 12:33:12"
"986","17","137","1970-04-06 09:56:04"
"987","90","773","1977-08-16 11:15:32"
"988","37","713","2000-10-21 18:15:55"
"989","32","1781","1993-06-06 06:08:36"
"990","1","1209","1978-07-22 10:26:29"
"991","42","570","2012-07-05 18:34:12"
"992","59","1489","2016-07-23 22:19:22"
"993","27","1574","1983-08-11 01:55:28"
"994","83","329","2005-04-08 23:37:06"
"995","52","1682","1987-06-07 22:13:28"
"996","89","1287","1986-10-17 00:11:30"
"997","65","742","2006-04-10 21:43:04"
"998","33","1825","2016-06-20 11:28:23"
"999","13","1698","2015-04-28 13:55:10"
"1000","63","123","1977-06-12 14:57:31"
"1001","39","1637","2019-12-09 05:43:02"
"1002","34","1362","2006-07-14 11:27:46"
"1003","66","74","2003-04-25 17:19:45"
"1004","38","1401","1970-11-07 20:47:22"
"1005","8","1134","2000-05-18 10:38:04"
"1006","60","280","1997-09-19 05:54:40"
"1007","89","1627","1999-04-03 00:54:05"
"1008","64","974","2021-10-14 10:25:45"
"1009","1","1632","1993-03-08 18:08:03"
"1010","4","194","1977-08-01 13:20:44"
"1011","29","1287","2015-06-18 05:45:03"
"1012","83","144","2012-05-17 12:58:19"
"1013","75","1704","1986-02-22 20:27:26"
"1014","35","1943","1971-11-08 19:21:14"
"1015","30","341","2000-01-19 20:03:28"
"1016","52","71","1996-11-20 14:48:01"
"1017","34","1185","1988-04-30 18:13:10"
"1018","63","1026","2023-04-11 18:12:50"
"1019","43","1573","1987-08-25 11:29:24"
"1020","3","1279","2004-04-28 07:58:46"
"1021","3","322","2000-01-24 20:09:16"
"1022","65","979","2011-06-07 00:12:53"
"1023","62","74","1989-03-15 07:40:10"
"1024","75","530","2017-09-08 10:50:39"
"1025","25","748","2021-01-29 16:29:15"
"1026","54","1231","1998-10-19 13:47:26"
"1027","60","144","2014-03-14 18:53:41"
"1028","96","1371","2013-05-24 18:57:47"
"1029","18","1624","2001-03-26 18:31:17"
"1030","64","635","2021-06-12 04:59:17"
"1031","12","1468","2013-02-16 23:58:11"
"1032","8","574","1970-11-03 07:58:10"
"1033","79","1104","2002-12-13 10:51:30"
"1034","9","1685","1973-02-05 21:12:54"
"1035","60","1043","1999-09-07 20:27:25"
"1036","95","434","2016-05-06 21:25:51"
"1037","38","1206","2007-05-09 03:04:00"
"1038","65","175","2018-06-12 00:05:55"
"1039","65","548","2013-09-16 12:45:30"
"1040","85","1290","1977-02-23 20:56:26"
"1041","19","113","1998-09-12 10:37:08"
"1042","2","66","2014-03-22 22:54:08"
"1043","36","99","2023-01-12 13:30:14"
"1044","49","195","2015-03-24 12:51:06"
"1045","88","317","1978-08-14 07:07:15"
"1046","85","998","2006-05-21 15:01:04"
"1047","24","1998","1989-06-21 22:12:07"
"1048","77","917","1987-06-16 16:20:15"
"1049","92","659","1995-11-06 09:07:10"
"1050","49","653","1985-02-04 07:26:29"
"1051","87","275","2012-01-09 12:15:38"
"1052","12","150","1993-08-24 02:06:31"
"1053","97","1450","2009-02-22 22:13:46"
"1054","42","1111","2012-02-27 23:49:59"
"1055","8","1262","2008-05-23 04:36:50"
"1056","91","465","2022-05-10 00:33:17"
"1057","70","590","1975-10-03 14:46:23"
"1058","18","1502","1979-11-06 07:01:29"
"1059","73","292","1996-09-17 16:30:40"
"1060","98","429","1993-01-03 15:58:43"
"1061","20","289","1976-03-09 00:22:39"
"1062","45","1111","2010-04-05 05:43:30"
"1063","11","527","2020-09-09 18:48:00"
"1064","84","1138","2021-07-28 16:06:54"
"1065","45","1766","1981-10-06 19:18:23"
"1066","23","763","1978-04-05 23:29:11"
"1067","67","1486","1970-06-23 11:17:39"
"1068","72","1832","2000-10-17 04:00:47"
"1069","11","1486","1976-09-13 07:37:46"
"1070","51","905","2011-02-10 23:33:26"
"1071","16","1913","2001-05-22 16:13:59"
"1072","70","1927","1989-03-13 12:06:50"
"1073","89","1157","2010-11-11 07:41:27"
"1074","0","1575","2011-11-08 14:46:43"
"1075","7","944","1975-04-23 00:57:56"
"1076","56","1384","1987-09-11 20:59:10"
"1077","16","177","2009-03-06 02:04:58"
"1078","55","1530","2016-11-08 01:47:45"
"1079","30","1745","2019-02-13 00:24:49"
"1080","73","610","1970-03-20 23:21:46"
"1081","9","508","1981-09-24 23:20:11"
"1082","53","1444","1993-06-15 09:43:05"
"1083","63","1756","2019-03-07 05:26:58"
"1084","0","178","1989-11-19 17:28:27"
"1085","50","1965","1972-09-13 10:34:44"
"1086","64","313","2001-05-11 07:37:42"
"1087","26","900","1994-02-12 22:48:52"
"1088","38","186","1998-09-10 04:50:53"
"1089","20","1059","1993-12-12 13:34:55"
"1090","26","1370","1979-12-30 19:45:30"
"1091","40","1442","1977-11-30 02:21:17"
"1092","27","146","2015-12-20 18:28:33"
"1093","37","689","1980-08-14 20:08:52"
"1094","68","1222","1993-05-11 13:17:44"
"1095","82","1608","2020-12-18 15:52:45"
"1096","10","693","1972-10-22 09:27:58"
"1097","5","1574","1982-08-10 00:39:03"
"1098","49","315","2017-03-16 05:30:22"
"1099","34","71","1970-04-02 23:30:44"
"1100","96","1115","2007-03-20 10:30:14"
"1101","93","1875","1985-11-15 23:05:04"
"1102","57","120","2009-06-16 11:55:58"
"1103","27","269","2020-02-15 22:39:10"
"1104","0","198","1991-06-23 07:27:30"
"1105","18","589","1987-01-28 16:42:29"
"1106","36","1103","2004-09-18 21:45:38"
"1107","46","1559","1974-07-31 23:39:52"
"1108","65","1227","1978-09-08 23:48:21"
"1109","7","610","1978-11-06 03:32:31"
"1110","37","1161","1982-09-09 05:45:21"
"1111","87","1189","1977-01-02 18:42:18"
"1112","82","377","2012-05-05 21:34:11"
"1113","60","325","2016-02-22 06:41:50"
"1114","45","802","1975-12-08 11:52:42"
"1115","15","755","2014-08-12 04:59:13"
"1116","59","1128","2012-09-08 15:00:12"
"1117","96","1076","1990-09-15 02:04:27"
"1118","17","137","1994-05-21 22:46:31"
"1119","29","1925","1997-05-26 04:07:05"
"1120","36","178","1977-11-14 06:26:54"
"1121","45","515","1995-11-09 05:01:26"
"1122","97","348","2022-10-20 20:41:00"
"1123","13","360","2009-05-22 04:54:52"
"1124","2","1525","1988-05-08 16:45:25"
"1125","71","1329","1996-12-14 14:25:01"
"1126","44","370","1974-06-08 22:40:01"
"1127","20","1550","1998-10-06 03:07:46"
"1128","27","827","1999-09-14 11:54:57"
"1129","95","1814","1987-12-05 00:28:27"
"1130","15","910","2010-12-15 19:17:56"
"1131","33","485","2002-02-23 09:11:22"
"1132","76","979","1990-09-29 08:08:42"
"1133","98","1978","2007-07-15 16:35:25"
"1134","77","1712","1989-01-09 11:04:46"
"1135","33","1869","1985-09-11 14:44:06"
"1136","12","711","1997-04-02 11:07:50"
"1137","6","1728","2018-05-05 19:44:40"
"1138","65","1560","1992-03-06 18:34:05"
"1139","66","1786","2000-03-26 19:55:10"
"1140","77","453","1991-09-30 19:05:27"
"1141","96","21","2005-09-07 08:41:38"
"1142","76","242","1998-05-02 20:50:28"
"1143","85","1329","2004-09-07 14:31:45"
"1144","60","987","2005-06-17 01:48:32"
"1145","44","1046","1987-07-24 06:45:14"
"1146","5","53","1978-10-10 08:30:50"
"1147","1","134","1971-08-15 03:23:49"
"1148","71","233","1999-03-30 20:27:28"
"1149","37","1845","2023-08-08 21:52:19"
"1150","82","146","1994-09-27 11:42:35"
"1151","85","1296","1999-01-20 01:57:34"
"1152","84","370","2014-05-26 20:23:45"
"1153","11","1040","1986-08-17 11:49:02"
"1154","54","1829","1979-07-20 06:59:45"
"1155","58","1807","2019-12-19 05:11:50"
"1156","36","799","1999-03-29 14:40:50"
"1157","42","646","2006-11-16 05:43:37"
"1158","50","1484","2013-04-28 12:45:21"
"1159","19","386","1970-05-23 02:37:21"
"1160","94","1958","2018-10-22 19:29:26"
"1161","30","163","1996-02-04 00:36:39"
"1162","14","262","2008-11-06 12:43:07"
"1163","74","1976","1991-03-05 04:28:00"
"1164","46","886","2012-12-08 07:06:56"
"1165","68","749","1972-08-24 17:36:00"
"1166","0","527","1998-05-04 12:43:06"
"1167","27","753","2017-12-09 21:27:32"
"1168","12","1318","1985-11-26 16:18:29"
"1169","80","1612","2003-04-08 06:16:25"
"1170","53","1634","1985-10-21 22:57:50"
"1171","29","1391","1984-08-19 02:29:17"
"1172","75","531","2004-07-10 09:24:08"
"1173","93","693","2003-03-08 12:42:13"
"1174","99","917","1975-06-08 15:48:56"
"1175","88","1146","1995-08-26 22:59:28"
"1176","11","1209","1986-11-25 09:26:10"
"1177","97","552","1970-01-06 10:25:19"
"1178","81","139","1975-04-29 22:27:41"
"1179","71","1037","1988-10-18 05:45:57"
"1180","30","453","1974-10-13 16:17:41"
"1181","62","1506","2019-03-28 08:28:39"
"1182","59","1850","2017-08-07 03:25:12"
"1183","48","1910","2012-03-16 21:59:53"
"1184","68","567","1975-03-04 20:48:46"
"1185","8","1583","1990-09-15 09:39:57"
"1186","62","1010","2018-10-23 15:48:37"
"1187","79","1762","2002-06-23 20:07:08"
"1188","32","335","1993-07-05 22:09:15"
"1189","85","1893","1972-02-04 13:59:26"
"1190","16","1523","2000-08-10 16:54:43"
"1191","8","351","1991-02-03 19:01:28"
"1192","29","896","1981-10-24 01:30:21"
"1193","0","1632","1978-10-28 20:22:03"
"1194","12","155","2018-04-02 07:32:59"
"1195","62","1951","2020-04-09 17:21:33"
"1196","58","744","1999-04-27 14:48:05"
"1197","14","880","1979-11-09 20:23:57"
"1198","89","527","2015-01-23 19:38:01"
"1199","87","773","1996-04-30 23:20:28"
"1200","46","1786","1997-04-22 03:19:25"
"1201","62","1853","2021-08-31 13:35:47"
"1202","4","1231","1988-06-14 23:51:39"
"1203","82","1951","1994-05-17 21:28:36"
"1204","95","1378","2000-02-26 16:17:45"
"1205","41","440","1997-08-04 08:30:11"
"1206","71","220","2014-07-11 08:01:57"
"1207","98","1710","2023-01-26 15:54:07"
"1208","94","1693","1997-05-21 18:56:20"
"1209","86","410","2014-03-31 10:43:52"
"1210","54","1574","1977-01-25 01:46:45"
"1211","49","1662","1974-01-26 02:49:12"
"1212","47","1206","1994-04-14 09:34:51"
"1213","12","369","1990-06-16 09:13:53"
"1214","72","635","1994-06-24 01:53:04"
"1215","48","359","1987-11-17 08:20:38"
"1216","7","742","2019-05-22 18:28:37"
"1217","28","1104","2021-09-15 05:39:48"
"1218","56","1666","1990-03-30 04:15:23"
"1219","22","561","2018-07-20 07:35:36"
"1220","73","718","1987-08-28 19:37:00"
"1221","26","1249","1995-08-06 03:14:53"
"1222","79","529","2020-01-28 01:02:17"
"1223","95","1122","1978-10-23 09:37:23"
"1224","57","568","1973-09-15 08:34:54"
"1225","78","1682","2012-06-03 03:39:21"
"1226","87","1083","2002-12-27 19:53:25"
"1227","69","69","1989-11-17 22:18:45"
"1228","64","1285","2000-11-13 01:35:10"
"1229","77","1584","2007-12-03 17:38:52"
"1230","30","333","1980-11-19 21:48:36"
"1231","80","627","1996-10-09 05:14:15"
"1232","49","385","2000-09-14 15:01:50"
"1233","96","1717","2001-09-26 00:21:41"
"1234","5","1437","1992-07-16 02:16:57"
"1235","84","1583","1982-11-10 09:19:11"
"1236","87","1773","1976-03-14 18:59:38"
"1237","86","1623","2018-06-26 21:02:11"
"1238","16","1116","1983-03-04 16:13:16"
"1239","13","324","1982-06-22 20:28:04"
"1240","28","1116","1989-02-04 18:11:14"
"1241","26","1573","2006-10-28 05:36:48"
"1242","55","1574","2018-04-27 01:23:43"
"1243","98","1303","1998-06-03 14:56:48"
"1244","58","1667","1988-12-14 12:09:32"
"1245","84","1612","2009-12-28 10:09:20"
"1246","1","659","2021-10-01 17:52:15"
"1247","62","900","1971-01-22 14:26:25"
"1248","4","1206","1990-07-05 19:30:52"
"1249","34","1951","1980-11-09 21:47:09"
"1250","0","1115","2015-06-25 21:36:42"
"1251","81","1825","2007-07-26 07:44:48"
"1252","69","1663","2009-10-14 01:27:13"
"1253","54","1101","1973-10-14 22:17:22"
"1254","90","802","1975-01-07 23:12:47"
"1255","99","1832","2019-07-25 20:01:29"
"1256","42","1704","2019-03-27 19:15:22"
"1257","8","449","2012-10-15 06:14:13"
"1258","49","898","2022-05-24 01:48:36"
"1259","56","1945","1978-07-26 15:01:51"
"1260","1","1777","1993-04-02 23:21:31"
"1261","7","1356","1973-05-27 23:10:16"
"1262","18","444","1979-01-24 00:21:52"
"1263","93","1823","1986-06-12 16:17:54"
"1264","25","1922","2007-02-06 09:13:55"
"1265","10","421","1982-09-29 11:59:53"
"1266","45","341","2020-05-27 02:18:04"
"1267","90","1468","2018-01-07 01:16:15"
"1268","14","932","1985-03-02 20:28:47"
"1269","63","932","1987-07-04 11:48:39"
"1270","15","1827","2016-12-15 15:47:16"
"1271","8","1978","1990-09-09 12:10:23"
"1272","56","876","2018-12-11 08:02:20"
"1273","59","1193","2001-04-07 09:34:53"
"1274","23","385","2017-10-22 09:13:55"
"1275","28","260","1998-08-03 07:00:14"
"1276","46","83","2019-06-10 22:23:29"
"1277","5","534","1989-08-01 00:58:09"
"1278","94","155","1973-07-28 14:23:03"
"1279","88","1745","1998-09-12 17:52:31"
"1280","63","1730","2002-01-15 10:30:55"
"1281","16","1087","1980-01-02 01:45:26"
"1282","26","368","2020-06-15 19:17:10"
"1283","21","759","1977-11-01 16:57:40"
"1284","47","718","1981-08-22 15:06:24"
"1285","95","1927","1985-01-01 16:20:30"
"1286","71","200","2004-06-27 21:18:41"
"1287","40","929","2004-04-17 05:06:07"
