"211","88","1783","1","13.03","True","2023-10-06 06:37:15"
"211","43","1945","5","44.96","True","2023-10-07 20:35:31"
"211","43","269","8","29.87","True","2023-09-27 13:19:10"
"211","20","1280","1","28.69","True","2023-09-27 03:27:08"
"211","88","351","2","63.46","True","2023-10-01 07:21:29"
"211","51","897","4","56.26","True","2023-10-01 22:05:36"
"211","46","295","6","75.81","True","2023-10-07 21:09:52"
"211","16","1238","3","18.96","True","2023-10-08 22:18:01"
"212","43","1515","8","88.40","True","2023-10-02 15:24:25"
"212","41","645","8","36.32","True","2023-10-13 12:08:30"
"212","25","299","5","76.22","True","2023-10-09 03:27:49"
"212","73","1036","3","30.11","True","2023-10-10 22:34:57"
"212","43","1243","9","77.90","True","2023-10-07 23:49:01"
"212","33","643","7","45.25","True","2023-10-04 13:22:47"
"213","88","1284","5","33.47","True","2023-09-11 15:04:22"
"213","1","457","6","10.34","True","2023-09-10 04:29:37"
"213","18","210","3","31.70","True","2023-09-10 16:52:45"
"213","95","1426","1","71.90","True","2023-09-03 13:32:35"
"213","88","1905","6","95.10","True","2023-09-13 16:28:00"
"213","49","38","10","77.51","True","2023-09-08 14:33:42"
"213","22","286","4","82.62","True","2023-09-07 21:10:37"
"214","90","155","10","68.91","True","2023-10-22 14:33:54"
"214","16","1026","6","85.29","True","2023-10-12 02:13:34"
"214","15","44","7","86.09","True","2023-10-16 07:02:40"
"214","86","1814","9","29.24","True","2023-10-09 05:04:24"
"214","22","1191","10","13.94","True","2023-10-18 23:19:57"
"214","15","793","5","30.08","True","2023-10-14 04:37:18"
"214","95","1191","4","74.16","True","2023-10-11 01:54:52"
"214","90","1492","7","50.77","True","2023-10-15 16:02:48"
"215","22","151","4","44.56","True","2023-07-21 02:39:42"
"215","45","1790","5","29.26","True","2023-07-26 15:28:55"
"215","16","700","2","28.39","True","2023-07-15 11:57:39"
"215","89","897","7","56.31","True","2023-07-20 07:24:02"
"215","73","1127","6","53.40","True","2023-07-17 16:46:40"
"215","51","530","4","61.56","True","2023-07-24 01:31:00"
"215","18","1780","10","38.81","True","2023-07-25 19:54:59"
"215","41","1139","5","74.48","True","2023-07-21 08:21:19"
"216","17","1791","6","58.68","True","2023-09-12 21:58:28"
"216","97","1430","3","72.17","True","2023-09-16 11:23:04"
"216","49","381","2","67.36","True","2023-09-18 02:36:12"
"216","17","653","9","74.90","True","2023-09-17 16:44:16"
"216","20","1578","7","79.60","True","2023-09-25 02:43:05"
"216","46","1764","6","55.88","True","2023-09-25 15:17:33"
"216","1","391","1","18.33","True","2023-09-22 21:20:47"
"216","46","737","2","51.46","True","2023-09-17 09:49:04"
"216","40","218","8","84.92","True","2023-09-18 19:10:32"
"216","73","154","6","59.58","True","2023-09-19 02:14:33"
"217","41","1342","1","81.11","True","2023-05-28 02:33:28"
"217","86","687","10","81.27","True","2023-06-09 08:12:40"
"217","73","1923","1","87.13","True","2023-05-28 15:22:37"
"217","49","899","8","47.88","True","2023-05-30 22:56:53"
"217","73","708","7","48.72","True","2023-06-09 16:35:31"
"218","73","1376","2","79.63","True","2023-05-26 10:20:44"
"218","45","487","2","54.25","True","2023-05-28 06:25:08"
"218","45","1304","9","97.73","True","2023-05-19 14:32:34"
"218","25","1233","6","51.00","True","2023-05-24 17:05:38"
"218","88","896","9","21.34","True","2023-05-25 14:40:57"
"218","88","1096","3","14.56","True","2023-05-23 06:34:50"
"218","22","1630","3","96.54","True","2023-06-01 22:10:12"
"218","41","174","1","35.80","True","2023-05-31 12:27:06"
"219","25","1503","6","93.36","True","2023-12-06 19:07:45"
"219","86","1822","6","45.73","True","2023-12-03 19:45:04"
"219","33","1669","8","33.09","True","2023-11-29 13:18:37"
"219","59","64","5","86.32","True","2023-11-28 12:58:44"
"219","41","905","6","92.29","True","2023-12-06 22:30:02"
"219","43","1159","2","94.31","True","2023-11-30 20:32:33"
"220","33","301","8","33.90","True","2023-10-08 07:04:24"
"220","33","1978","7","18.71","True","2023-10-11 21:00:08"
"221","46","1887","4","48.00","True","2023-08-08 07:54:44"
"221","89","1745","5","29.84","True","2023-07-29 03:36:05"
"221","33","1172","4","74.05","True","2023-08-07 05:00:14"
"221","46","506","1","21.63","True","2023-08-03 02:50:00"
"221","17","1160","3","29.68","True","2023-08-03 03:11:02"
"221","33","0","3","56.02","True","2023-08-02 16:40:04"
"221","87","1367","3","44.09","True","2023-08-06 18:18:37"
"221","90","1660","9","80.87","True","2023-07-28 10:48:56"
"221","89","979","2","23.49","True","2023-08-02 19:00:24"
"222","95","270","3","99.92","True","2023-03-05 07:09:51"
"222","60","1314","2","91.73","True","2023-03-05 23:45:42"
"222","89","1694","9","77.15","True","2023-03-11 19:10:21"
"222","17","1616","10","33.46","True","2023-03-05 16:18:53"
"222","17","1190","8","16.14","True","2023-03-10 02:17:57"
"222","88","1779","9","89.64","True","2023-03-14 09:46:25"
"222","43","1321","9","63.48","True","2023-03-04 03:57:08"
"222","15","140","6","21.05","True","2023-03-07 01:06:18"
"223","73","136","7","91.99","True","2023-04-28 11:57:37"
"223","40","1804","2","35.00","True","2023-04-17 15:26:34"
"223","60","396","10","48.74","True","2023-04-26 15:47:15"
"223","95","213","1","16.15","True","2023-04-28 03:05:46"
"223","86","1897","1","95.32","True","2023-04-21 04:41:11"
"223","88","612","9","66.71","True","2023-04-17 01:49:16"
"223","45","700","1","63.44","True","2023-04-29 09:00:26"
"223","1","1867","10","33.90","True","2023-04-23 13:38:07"
"223","16","602","8","93.62","True","2023-04-19 20:44:18"
"223","40","1140","3","57.72","True","2023-04-17 08:49:15"
"224","40","708","6","39.69","True","2023-03-16 14:13:37"
"224","31","1454","9","35.04","True","2023-03-07 07:10:31"
"224","90","804","9","31.51","True","2023-03-07 02:06:59"
"225","59","772","2","74.64","True","2023-12-08 22:16:39"
"225","25","1790","10","48.54","False","2023-12-08 20:42:36"
"225","9","522","6","11.38","False","2023-12-08 20:27:50"
"225","13","712","10","80.67","False","2023-12-08 20:17:06"
"225","31","646","6","90.81","False","2023-12-08 21:21:30"
"225","18","751","7","25.11","False","2023-12-08 19:33:14"
"225","22","228","5","80.87","True","2023-12-08 22:33:16"
"225","73","568","4","11.65","True","2023-12-09 00:56:13"
"225","97","514","5","17.22","True","2023-12-08 20:38:19"
"226","86","343","10","40.88","True","2023-02-08 10:15:09"
"226","18","712","2","80.50","True","2023-01-28 23:47:16"
"226","41","1833","8","92.60","True","2023-02-02 14:29:45"
"226","22","451","8","93.82","True","2023-01-29 07:32:25"
"227","59","1858","1","87.07","True","2023-09-05 14:35:34"
"227","17","1415","6","17.42","True","2023-08-29 18:26:57"
"227","97","325","8","79.13","True","2023-08-28 08:31:32"
"227","16","1897","4","31.01","True","2023-09-02 08:58:30"
"227","97","1564","7","39.44","True","2023-09-04 16:56:10"
"228","51","98","5","95.92","True","2023-03-29 12:47:46"
"228","18","1140","10","47.43","True","2023-04-09 07:36:05"
"228","90","1426","8","15.74","True","2023-04-06 09:06:42"
"228","1","1345","2","13.43","True","2023-04-09 06:14:02"
"228","73","1413","5","57.58","True","2023-04-01 18:02:03"
"228","45","822","2","11.88","True","2023-04-01 10:43:09"
"228","60","1096","3","96.93","True","2023-04-10 16:04:36"
"229","97","1103","2","78.89","True","2023-02-26 14:10:46"
"229","60","1285","10","66.18","True","2023-03-06 00:48:31"
"229","95","1469","4","54.28","True","2023-02-21 05:00:58"
"229","15","820","1","52.99","True","2023-03-02 11:42:08"
"230","51","381","9","39.71","True","2023-04-29 20:18:10"
"230","46","1786","1","100.00","True","2023-05-01 22:07:27"
"230","43","1379","5","81.13","True","2023-04-23 01:31:45"
"230","46","1215","2","69.35","True","2023-05-02 08:47:15"
"230","87","1192","5","72.59","True","2023-04-29 12:23:36"
"230","95","1990","2","20.09","True","2023-04-28 14:05:55"
"231","45","428","10","67.61","True","2023-02-21 15:37:49"
"231","90","1142","4","20.21","True","2023-02-18 04:25:14"
"231","22","458","4","25.64","True","2023-02-23 09:41:24"
"231","97","179","9","12.11","True","2023-02-24 15:08:43"
"231","20","1593","9","73.03","True","2023-02-19 07:42:59"
"232","46","122","1","78.58","True","2023-05-29 21:27:03"
"232","45","973","9","87.08","True","2023-05-27 11:45:02"
"232","87","1783","10","45.20","True","2023-05-22 06:55:42"
"232","20","1994","4","67.31","True","2023-05-27 23:47:06"
"233","43","1905","10","29.01","True","2023-02-12 16:23:47"
"233","1","1596","7","84.82","True","2023-02-12 03:42:15"
"233","60","236","7","97.29","True","2023-02-11 01:52:34"
"233","22","459","7","80.00","True","2023-02-12 14:48:48"
"233","41","25","6","65.10","True","2023-02-08 02:56:21"
"233","9","902","6","70.30","True","2023-02-12 02:40:27"
"233","43","443","2","17.06","True","2023-02-16 16:29:18"
"233","20","1850","8","70.10","True","2023-02-09 07:13:22"
"233","87","1052","2","51.54","True","2023-02-17 01:08:55"
"233","18","1504","10","11.18","True","2023-02-12 20:41:32"
"234","86","1795","2","29.85","True","2023-01-29 09:25:04"
"234","90","642","2","54.90","True","2023-01-21 13:09:33"
"234","90","1323","3","45.46","True","2023-01-23 09:10:54"
"234","88","1769","3","49.54","True","2023-01-24 21:11:03"
"234","51","1511","9","78.46","True","2023-01-18 18:25:31"
"234","25","1624","6","58.27","True","2023-01-31 03:41:28"
"234","87","297","10","72.51","True","2023-01-25 01:34:13"
"235","51","739","7","73.97","True","2023-04-26 04:57:57"
"235","87","1764","8","74.74","True","2023-04-21 04:53:24"
"235","45","1311","4","43.76","True","2023-04-30 04:31:46"
"235","25","608","9","96.70","True","2023-04-27 07:33:10"
"235","95","333","2","58.63","True","2023-04-18 17:06:01"
"236","97","1170","8","37.46","True","2023-11-03 10:05:58"
"236","15","668","4","55.29","True","2023-11-02 05:17:20"
"236","87","519","3","69.72","True","2023-10-30 22:31:26"
"236","33","1945","4","27.97","True","2023-11-02 09:51:52"
"236","40","940","7","61.71","True","2023-10-30 04:38:27"
"236","46","1163","4","47.38","True","2023-10-26 19:33:57"
"236","41","313","2","37.32","True","2023-11-02 20:41:13"
"236","18","190","4","33.88","True","2023-11-03 06:55:08"
"237","41","1746","7","72.96","True","2023-02-22 21:11:47"
"237","25","1542","2","53.02","True","2023-02-19 03:42:19"
"237","1","1285","10","14.10","True","2023-02-24 09:53:11"
"238","89","270","1","72.15","True","2023-09-04 19:42:06"
"238","73","178","10","88.63","True","2023-09-08 03:55:14"
"238","46","439","3","74.01","True","2023-09-08 22:42:39"
"238","87","538","4","97.14","True","2023-09-05 12:59:23"
"238","87","1846","7","77.94","True","2023-09-11 12:06:58"
"239","9","34","1","37.50","True","2023-01-03 18:21:56"
"239","86","1606","6","45.50","True","2023-01-14 18:19:25"
"239","13","1515","2","74.83","True","2023-01-09 15:14:11"
"239","89","687","10","55.12","True","2023-01-15 00:23:05"
"239","15","180","7","10.14","True","2023-01-07 20:31:23"
"239","15","1179","9","29.63","True","2023-01-06 20:45:14"
"239","89","543","8","44.56","True","2023-01-05 20:19:38"
"239","49","1882","4","40.81","True","2023-01-09 08:07:31"
"240","97","1112","7","37.46","True","2023-10-21 02:25:47"
"240","45","351","8","25.30","True","2023-10-25 18:25:48"
"240","86","1396","7","45.12","True","2023-10-24 22:36:27"
"240","13","896","7","57.69","True","2023-10-18 20:25:30"
"240","49","777","6","85.90","True","2023-10-17 03:17:36"
"240","59","783","3","49.48","True","2023-10-24 02:11:41"
"240","20","412","10","63.21","True","2023-10-17 20:26:11"
"240","87","1499","7","33.95","True","2023-10-22 13:04:03"
"240","41","1524","9","49.43","True","2023-10-21 01:15:44"
"241","60","180","3","29.56","True","2023-11-20 20:00:57"
"242","45","1463","2","39.09","True","2023-09-17 20:12:23"
"242","89","1623","2","41.82","True","2023-09-18 01:43:27"
"242","22","1666","10","97.29","True","2023-09-07 21:22:52"
"242","60","1223","5","89.41","True","2023-09-08 08:35:18"
"242","86","129","10","89.52","True","2023-09-06 18:47:48"
"243","16","1633","6","86.75","True","2023-08-20 01:44:16"
"243","86","443","6","28.98","True","2023-08-31 14:34:52"
"243","73","1759","7","29.75","True","2023-08-30 01:05:32"
"244","31","1054","6","19.85","True","2023-11-02 21:11:41"
"244","17","241","2","28.08","True","2023-10-27 15:11:27"
"244","95","519","7","59.53","True","2023-11-07 06:46:24"
"245","20","25","4","55.61","True","2023-01-05 20:01:06"
"245","87","3","2","29.33","True","2022-12-29 22:22:24"
"245","73","73","6","43.66","True","2022-12-28 07:38:48"
"245","41","1150","7","96.18","True","2023-01-09 02:48:19"
"245","88","1051","10","54.35","True","2022-12-29 17:18:02"
"245","87","407","5","49.40","True","2023-01-02 05:26:55"
"246","15","833","9","72.64","True","2023-01-28 03:06:46"
"246","51","1299","10","88.56","True","2023-02-01 20:58:13"
"246","16","1108","1","90.77","True","2023-01-29 00:23:18"
"246","1","408","3","33.43","True","2023-02-01 14:48:13"
"246","89","527","9","27.46","True","2023-01-31 22:01:17"
"247","59","1815","5","32.28","True","2023-12-04 14:41:34"
"247","51","1275","4","52.72","False","2023-11-27 08:48:42"
"247","17","234","1","80.74","False","2023-12-05 18:14:31"
"247","25","1403","6","34.05","True","2023-12-04 20:00:51"
"248","13","1937","9","87.08","True","2023-11-24 02:28:34"
"249","1","534","3","13.50","True","2023-03-24 01:14:01"
"249","87","73","2","28.26","True","2023-04-03 23:56:28"
"249","16","1768","2","37.66","True","2023-04-04 20:25:15"
"249","33","29","6","68.87","True","2023-03-25 20:32:08"
"249","15","1455","4","98.42","True","2023-03-30 09:37:39"
"249","88","1544","3","55.51","True","2023-03-31 15:33:56"
"249","87","1822","8","87.99","True","2023-03-30 05:22:27"
"250","31","1323","5","16.48","True","2022-12-18 01:29:01"
"250","15","66","7","35.56","True","2022-12-24 06:43:52"
"250","60","1423","5","10.91","True","2022-12-17 10:52:54"
"250","86","1086","6","62.41","True","2022-12-14 03:40:23"
"250","16","1404","4","12.61","True","2022-12-12 04:19:13"
"251","87","1815","6","72.14","True","2023-03-31 09:52:36"
"251","95","1081","1","43.06","True","2023-03-29 02:16:15"
"251","20","755","3","85.06","True","2023-03-29 19:53:35"
"251","59","442","3","88.17","True","2023-03-27 07:14:44"
"251","73","1215","1","39.45","True","2023-03-25 15:13:09"
"251","40","760","4","41.14","True","2023-03-29 00:43:31"
"251","33","1093","6","75.51","True","2023-04-06 00:22:16"
"251","73","1553","9","72.44","True","2023-03-27 21:25:34"
"251","31","1835","3","21.52","True","2023-03-26 21:01:50"
"251","16","926","5","68.58","True","2023-03-29 00:18:05"
"252","49","110","8","71.12","True","2023-03-16 00:02:15"
"252","51","1439","2","56.80","True","2023-03-18 19:11:35"
"252","41","36","6","37.22","True","2023-03-21 02:32:00"
"252","51","465","10","22.74","True","2023-03-21 23:01:06"
"252","43","1812","5","87.27","True","2023-03-26 12:19:12"
"252","86","1531","7","81.32","True","2023-03-20 15:19:16"
"252","41","645","10","44.21","True","2023-03-17 12:23:32"
"252","46","550","2","86.60","True","2023-03-19 11:12:17"
"253","9","1142","3","82.33","True","2023-07-16 19:49:45"
"253","49","1791","5","82.05","True","2023-07-23 22:48:27"
"253","87","870","5","52.21","True","2023-07-24 07:28:42"
"254","13","1345","6","100.00","True","2023-06-30 20:02:14"
"254","18","577","3","94.99","True","2023-07-07 07:22:21"
"254","90","654","4","59.81","True","2023-06-30 12:17:01"
"254","13","423","6","83.38","True","2023-06-29 22:00:26"
"254","25","1629","5","79.22","True","2023-06-30 07:01:48"
"254","86","1410","8","99.03","True","2023-06-29 17:06:35"
"254","87","52","6","63.13","True","2023-07-03 00:05:53"
"255","97","261","7","58.98","True","2023-03-16 09:22:16"
"255","90","1141","2","35.70","True","2023-03-23 03:09:08"
"255","59","459","4","32.56","True","2023-03-24 01:21:24"
"255","9","1347","9","82.62","True","2023-03-20 02:13:08"
"256","51","1846","6","80.04","True","2023-07-12 12:33:56"
"257","45","261","6","79.98","True","2023-02-14 12:51:58"
"257","40","1491","2","75.27","True","2023-02-23 01:25:31"
"257","25","190","10","70.73","True","2023-02-14 16:33:44"
"258","90","1237","6","74.21","True","2023-06-04 09:35:05"
"258","90","730","9","26.81","True","2023-05-29 18:22:24"
"258","95","1179","8","76.58","True","2023-06-06 02:54:03"
"258","41","1397","10","79.65","True","2023-05-26 11:05:49"
"258","73","201","10","45.09","True","2023-06-03 06:37:31"
"258","97","1440","7","33.35","True","2023-06-08 20:08:33"
"258","16","1213","10","41.76","True","2023-06-01 03:39:55"
"259","15","1321","4","32.39","True","2023-11-11 13:50:26"
"259","95","1545","5","28.88","True","2023-11-01 04:01:07"
"259","41","1827","10","15.63","True","2023-11-06 05:21:47"
"259","33","315","2","77.12","True","2023-11-07 19:55:29"
"259","86","1930","9","29.96","True","2023-11-12 15:03:39"
"259","46","66","8","59.37","True","2023-10-29 20:46:25"
"259","86","1971","5","94.54","True","2023-10-31 20:02:52"
"259","45","589","2","50.65","True","2023-11-06 02:59:00"
"259","90","1539","8","71.83","True","2023-11-08 16:34:14"
"260","16","154","4","12.68","True","2023-01-18 14:15:52"
"260","88","1075","2","63.04","True","2023-01-14 19:32:17"
"260","16","1171","8","62.14","True","2023-01-09 19:07:56"
"260","59","747","5","34.75","True","2023-01-17 22:38:05"
"260","1","387","1","20.90","True","2023-01-16 20:15:46"
"260","89","756","9","59.45","True","2023-01-16 16:30:19"
"261","46","1352","2","57.14","True","2023-05-23 16:49:26"
"261","89","1309","2","92.14","True","2023-05-22 09:36:25"
"261","22","928","7","50.93","True","2023-05-15 21:52:59"
"261","1","1919","5","76.93","True","2023-05-21 16:08:35"
"262","13","1059","2","57.42","True","2023-05-03 11:16:17"
"262","22","1393","7","72.48","True","2023-04-30 12:59:20"
"263","40","125","2","47.38","True","2023-01-03 23:08:03"
"263","31","519","8","32.36","True","2023-01-08 10:09:58"
"264","17","623","1","65.41","True","2023-11-12 20:52:25"
"264","25","747","7","15.34","True","2023-11-24 20:34:33"
"264","60","1638","8","23.05","True","2023-11-14 02:08:42"
"264","16","1284","6","38.30","True","2023-11-24 15:52:56"
"264","87","1977","1","57.58","True","2023-11-23 05:14:58"
"265","22","54","6","43.95","True","2023-06-24 07:08:22"
"265","51","96","1","69.52","True","2023-06-30 01:58:25"
"265","18","1235","9","26.12","True","2023-07-02 09:48:34"
"265","90","1314","3","76.43","True","2023-07-04 11:56:27"
"265","41","1720","10","87.42","True","2023-06-26 01:48:57"
"265","40","396","9","86.01","True","2023-07-05 01:45:45"
"265","25","1027","5","40.77","True","2023-06-23 01:50:51"
"266","90","1822","8","17.74","True","2023-11-05 13:11:43"
"266","49","18","6","93.12","True","2023-11-08 10:47:48"
"266","46","1128","8","38.56","True","2023-11-14 07:09:30"
"266","40","561","2","52.46","True","2023-11-12 08:59:48"
"266","49","1429","7","59.12","True","2023-11-08 15:22:29"
"266","25","1815","8","39.54","True","2023-11-03 04:38:11"
"266","95","654","8","24.60","True","2023-11-08 15:27:52"
"267","88","1417","4","49.79","True","2023-03-15 07:08:00"
"268","43","1669","10","84.02","True","2023-11-06 01:16:45"
"268","49","1476","3","28.24","True","2023-10-28 15:33:49"
"269","25","1042","10","37.18","True","2023-01-22 22:56:37"
"270","60","733","3","78.83","True","2023-01-19 11:12:11"
"270","97","346","2","74.27","True","2023-01-29 05:31:31"
"270","1","683","3","75.36","True","2023-01-29 07:30:52"
"270","90","954","2","50.96","True","2023-01-29 02:02:17"
"270","73","1363","7","22.65","True","2023-01-22 17:47:27"
"271","95","710","9","24.45","True","2022-12-17 04:13:53"
"271","45","1473","2","64.84","True","2022-12-25 20:30:05"
"271","40","1533","1","45.86","True","2022-12-27 08:39:21"
"271","20","647","6","95.67","True","2022-12-21 14:36:42"
"271","95","617","4","97.47","True","2022-12-16 11:36:04"
"271","46","20","8","88.51","True","2022-12-27 18:19:40"
"271","45","747","3","13.52","True","2022-12-19 03:06:27"
"271","20","1846","4","82.65","True","2022-12-19 08:39:37"
"271","89","325","5","24.64","True","2022-12-26 10:27:10"
"272","9","803","3","25.44","True","2023-10-12 10:54:44"
"272","25","1666","8","96.78","True","2023-10-16 15:10:36"
"272","33","1430","3","69.47","True","2023-10-16 14:47:32"
"272","60","181","5","42.11","True","2023-10-17 02:46:38"
"272","31","1923","9","35.34","True","2023-10-15 00:07:54"
"272","49","1321","3","92.17","True","2023-10-22 23:59:20"
"272","86","1469","10","59.57","True","2023-10-20 00:27:15"
"273","45","1906","6","69.60","True","2023-07-30 18:06:54"
"273","17","589","6","12.97","True","2023-07-23 17:34:10"
"274","97","1778","8","62.50","True","2023-04-15 23:58:51"
"274","33","664","6","53.26","True","2023-04-16 14:54:03"
"274","20","1306","3","95.32","True","2023-04-13 15:27:34"
"274","16","321","10","34.85","True","2023-04-04 04:44:54"
"274","73","1713","7","16.73","True","2023-04-10 02:10:28"
"275","49","1359","1","15.91","True","2023-10-13 07:51:14"
"276","9","1852","6","52.22","True","2023-06-16 00:57:55"
"276","97","1931","3","46.47","True","2023-06-20 13:22:54"
"276","16","714","2","11.93","True","2023-06-15 05:26:48"
"276","16","1986","3","21.64","True","2023-06-21 07:59:09"
"276","31","295","8","99.33","True","2023-06-19 14:38:34"
"276","89","1564","1","99.95","True","2023-06-11 21:58:15"
"276","13","1300","2","16.25","True","2023-06-22 18:17:29"
"276","22","630","9","71.47","True","2023-06-23 23:52:15"
"276","31","83","6","96.50","True","2023-06-14 08:49:58"
"276","90","165","2","100.00","True","2023-06-14 01:20:46"
"277","18","364","10","99.75","True","2023-07-27 23:29:17"
"277","25","1236","1","37.28","True","2023-07-31 21:42:03"
"277","89","19","8","23.75","True","2023-07-25 07:31:30"
"277","16","1858","3","17.42","True","2023-07-21 23:15:26"
"277","87","237","2","91.41","True","2023-07-31 08:53:46"
"277","25","36","10","64.84","True","2023-08-02 22:40:33"
"278","17","1775","5","74.74","True","2022-12-21 21:40:27"
"278","87","1634","6","72.48","True","2022-12-31 05:03:36"
"279","73","1109","5","79.86","True","2023-05-09 17:29:30"
"279","40","725","8","89.62","True","2023-05-07 19:43:13"
"279","15","1574","2","21.23","True","2023-05-12 11:58:04"
"280","87","961","1","94.88","True","2023-07-15 03:39:13"
"280","95","1170","1","69.06","True","2023-07-11 04:42:59"
"280","20","84","6","90.94","True","2023-07-11 08:05:37"
"280","22","1492","8","44.99","True","2023-07-13 08:11:03"
"280","86","1415","2","91.04","True","2023-07-08 10:10:14"
"280","73","233","7","76.71","True","2023-07-08 01:08:29"
"280","43","1768","1","83.67","True","2023-07-03 17:32:18"
"280","41","793","5","16.17","True","2023-07-16 00:58:03"
"280","88","1826","1","67.07","True","2023-07-07 03:09:55"
"280","46","484","1","62.50","True","2023-07-11 01:28:31"
"281","16","451","3","41.57","True","2023-07-19 01:51:53"
"281","31","1654","2","64.54","True","2023-07-20 07:28:53"
"282","20","404","5","77.80","True","2023-01-10 13:37:39"
"282","89","1223","3","92.47","True","2023-01-18 07:34:46"
"282","18","1833","8","93.46","True","2023-01-18 19:50:48"
"282","13","1075","6","33.31","True","2023-01-20 07:34:19"
"282","25","465","2","95.93","True","2023-01-15 06:25:58"
"283","86","1225","9","18.84","True","2023-11-15 00:49:38"
"283","40","708","7","76.22","True","2023-11-07 10:23:52"
"283","9","997","8","91.79","True","2023-11-05 17:49:38"
"283","9","436","3","76.48","True","2023-11-04 21:47:19"
"284","90","1633","6","34.46","True","2023-07-27 11:19:45"
"284","15","24","5","98.23","True","2023-07-21 22:48:08"
"284","51","294","4","76.25","True","2023-07-28 15:47:37"
"284","97","425","6","84.62","True","2023-07-31 14:29:18"
"284","40","655","1","66.05","True","2023-07-23 12:40:35"
"284","43","1756","10","71.67","True","2023-07-19 19:50:13"
"284","86","424","4","64.41","True","2023-07-28 06:08:04"
"284","59","767","9","72.66","True","2023-07-24 05:24:04"
"285","45","1300","2","29.68","True","2023-03-25 10:37:56"
"285","95","1059","5","59.57","True","2023-04-02 00:00:59"
"285","60","1459","6","97.69","True","2023-03-27 00:27:20"
"285","45","1444","4","40.98","True","2023-04-03 16:58:00"
"285","59","864","8","36.95","True","2023-03-24 23:03:24"
"286","89","1651","7","91.88","True","2023-04-01 20:10:51"
"286","13","1146","1","91.63","True","2023-03-29 21:15:58"
"286","22","686","1","59.65","True","2023-03-20 03:07:32"
"287","15","1178","2","23.82","True","2022-12-31 20:02:54"
"287","95","1642","10","29.21","True","2023-01-01 01:18:49"
"288","18","979","6","58.43","True","2023-08-19 04:47:36"
"288","17","1860","7","45.13","True","2023-08-21 02:01:59"
"288","20","937","2","72.67","True","2023-08-20 10:15:22"
"288","13","1235","2","89.50","True","2023-08-11 10:06:14"
"288","25","1860","7","84.76","True","2023-08-18 05:09:24"
"288","1","41","7","34.14","True","2023-08-13 05:12:20"
"289","60","1559","2","45.83","True","2023-08-15 04:24:35"
"289","51","513","3","62.41","True","2023-08-11 11:26:36"
"289","9","944","10","73.14","True","2023-08-11 12:21:21"
"289","16","1985","9","76.80","True","2023-08-03 10:25:18"
"289","46","888","6","84.75","True","2023-08-12 18:53:18"
"289","46","1175","1","69.26","True","2023-08-05 19:33:11"
"289","60","1329","4","40.03","True","2023-08-11 12:05:37"
"289","31","1466","8","56.73","True","2023-08-07 00:03:34"
"290","45","81","4","90.87","True","2023-07-11 03:28:35"
"290","89","767","10","46.29","True","2023-07-18 12:55:04"
"291","59","295","1","20.62","True","2023-07-30 21:06:26"
"291","51","1926","1","83.11","True","2023-08-02 22:36:45"
"292","73","756","8","20.00","True","2023-05-31 06:52:41"
"292","15","1287","5","96.76","True","2023-06-09 06:31:06"
"292","13","404","1","79.59","True","2023-06-01 02:14:36"
"293","43","1669","1","87.60","True","2023-08-20 21:21:21"
"293","97","1297","5","48.38","True","2023-08-19 13:58:13"
"293","95","1602","7","43.92","True","2023-08-14 11:11:44"
"293","90","1201","3","76.33","True","2023-08-16 01:20:22"
"293","25","661","8","33.90","True","2023-08-21 20:06:35"
"293","16","1446","5","62.08","True","2023-08-26 16:59:20"
"294","88","254","4","68.89","True","2023-03-26 00:16:19"
"294","18","1682","9","94.30","True","2023-04-05 09:28:29"
"294","40","1881","2","23.10","True","2023-04-04 03:44:24"
"294","49","788","1","76.89","True","2023-04-03 19:10:15"
"294","22","1746","9","59.87","True","2023-03-31 12:42:38"
"294","31","1579","7","75.67","True","2023-03-28 00:21:13"
"294","22","399","8","36.23","True","2023-04-03 16:13:02"
"295","15","879","2","52.31","True","2023-04-19 13:42:17"
"295","95","1655","10","93.00","True","2023-04-06 08:36:41"
"295","13","718","6","25.26","True","2023-04-06 09:21:33"
"295","46","337","7","66.03","True","2023-04-16 13:56:13"
"295","95","1131","8","79.30","True","2023-04-17 17:37:28"
"295","51","361","5","16.60","True","2023-04-10 09:09:22"
"295","60","1199","8","11.71","True","2023-04-16 21:30:34"
"295","97","1950","6","84.07","True","2023-04-16 09:44:00"
"296","16","1720","1","54.60","True","2023-09-08 08:02:35"
"296","43","1347","6","36.43","True","2023-09-07 17:26:40"
"296","97","1342","8","36.43","True","2023-09-01 23:20:29"
"296","49","1202","4","36.39","True","2023-09-07 08:50:30"
"296","17","1989","4","91.25","True","2023-08-29 09:14:07"
"296","95","826","8","68.22","True","2023-09-03 23:06:53"
"296","59","1989","6","22.17","True","2023-09-11 11:59:40"
"296","97","1430","9","29.16","True","2023-09-08 10:19:05"
"296","41","1297","4","25.12","True","2023-08-30 09:54:42"
"296","17","286","7","22.84","True","2023-09-08 00:14:19"
"297","73","1355","5","100.00","True","2023-08-16 14:10:02"
"297","95","1314","3","57.83","True","2023-08-17 23:05:10"
"297","41","246","8","59.37","True","2023-08-21 21:03:24"
"298","17","747","5","73.82","True","2023-09-26 03:07:50"
"298","60","1476","1","68.32","True","2023-09-22 23:32:11"
"298","15","1047","1","89.61","True","2023-10-04 14:59:50"
