"349","84","391","5","17"
"349","29","1211","9","70"
"349","64","1109","2","100"
"349","14","286","9","16"
"349","64","973","2","10"
"349","16","1041","6","70"
"350","86","506","5","69"
"350","99","434","10","24"
"350","14","893","4","82"
"350","79","551","3","12"
"350","26","281","9","96"
"350","12","1895","9","72"
"350","86","358","4","53"
"351","96","1912","8","88"
"351","64","1772","6","47"
"351","12","1464","7","37"
"351","29","394","7","19"
"351","29","1814","6","75"
"351","31","824","3","58"
"351","29","1340","3","82"
"351","89","829","6","27"
"351","81","810","5","31"
"352","84","130","4","83"
"352","26","1889","4","49"
"352","31","880","4","73"
"352","89","497","3","50"
"353","16","1828","4","40"
"353","98","810","4","26"
"353","51","1057","4","99"
"353","51","324","10","33"
"353","31","1532","2","45"
"353","84","802","5","12"
"353","26","369","3","81"
"354","44","209","7","75"
"354","66","126","6","69"
"354","14","1472","3","36"
"354","46","1286","5","87"
"355","44","770","6","13"
"355","5","1876","4","11"
"355","17","1741","7","57"
"356","89","1766","4","59"
"356","46","844","3","27"
"356","14","874","6","48"
"356","54","1635","7","64"
"356","16","6","2","47"
"356","66","279","4","18"
"357","89","1362","4","57"
"357","98","122","7","45"
"357","29","1134","2","49"
"357","64","209","7","49"
"357","29","1109","8","46"
"357","84","391","9","87"
"358","98","258","4","94"
"358","81","1949","3","31"
"358","29","665","9","84"
"358","16","1217","8","44"
"358","9","1580","4","43"
"358","99","348","6","56"
"358","17","1487","3","13"
"358","14","139","1","68"
"358","99","1709","8","96"
"359","44","1777","8","65"
"359","96","1788","6","67"
"360","98","972","3","18"
"360","16","1577","7","12"
"360","5","1376","1","96"
"360","81","2","1","18"
"360","44","792","2","57"
"360","79","28","10","16"
"360","44","1554","9","67"
"361","26","1001","3","96"
"361","66","32","1","59"
"361","31","1454","9","82"
"361","54","1306","7","56"
"361","31","477","9","42"
"361","70","1005","7","21"
"361","86","1363","5","53"
"361","35","606","1","28"
"361","29","1768","9","90"
"362","89","1091","3","33"
"362","5","258","6","86"
"362","31","125","1","91"
"362","5","1401","2","57"
"362","86","192","4","94"
"362","86","1609","4","58"
"362","31","111","8","43"
"363","54","938","6","82"
"363","25","792","4","23"
"363","96","1518","7","98"
"363","67","1046","3","51"
"363","46","1379","2","60"
"363","89","666","1","60"
"363","14","512","5","51"
"364","79","267","4","28"
"364","51","703","8","40"
"364","17","1535","3","31"
"364","84","856","3","84"
"364","14","1303","6","37"
"365","44","1968","2","65"
"365","99","108","6","17"
"365","66","1158","6","18"
"365","70","595","1","14"
"365","54","443","5","13"
"366","44","527","2","15"
"366","17","1667","10","63"
"366","26","989","1","58"
"367","67","385","5","47"
"367","16","1245","1","93"
"367","16","263","4","16"
"367","9","1269","4","46"
"367","70","696","9","28"
"367","29","1564","6","24"
"367","89","256","10","60"
"367","46","619","3","12"
"367","44","854","4","65"
"367","26","1693","9","59"
"368","79","1775","6","76"
"368","44","1240","4","49"
"368","96","547","3","66"
"368","64","386","10","71"
"368","29","1736","10","78"
"368","25","1646","5","68"
"369","99","585","7","36"
"369","5","746","6","41"
"369","66","336","1","43"
"369","96","60","1","19"
"369","84","1438","9","67"
"370","99","481","10","91"
"370","5","1057","1","46"
"370","84","1344","10","14"
"370","84","1750","8","99"
"370","70","1245","4","86"
"370","25","1968","4","13"
"370","25","1398","1","54"
"370","70","345","10","65"
"370","99","336","8","28"
"370","46","1578","4","61"
"371","79","245","2","39"
"371","14","1725","8","11"
"371","25","1234","3","33"
"371","86","349","7","88"
"371","84","609","3","82"
"371","70","268","8","21"
"371","99","1724","3","22"
"371","35","1764","9","69"
"371","79","71","1","95"
"372","29","726","3","73"
"372","25","840","6","96"
"372","31","832","4","16"
"373","51","867","7","27"
"373","86","473","1","65"
"373","84","1049","6","93"
"373","14","1240","6","75"
"373","12","1480","7","72"
"373","14","32","3","99"
"373","44","386","10","10"
"373","35","1607","9","98"
"374","16","1352","6","80"
"374","99","1293","5","67"
"374","51","177","6","86"
"374","29","1324","5","90"
"374","26","1500","9","38"
"374","96","1582","7","44"
"374","5","849","1","57"
"374","35","356","5","73"
"375","86","599","10","72"
"375","46","792","2","70"
"375","67","1644","9","39"
"375","79","1299","7","68"
"375","31","338","5","11"
"375","35","1819","8","83"
"376","17","696","4","82"
"376","89","1808","5","87"
"376","98","1342","10","36"
"376","84","158","3","64"
"376","35","1345","1","62"
"376","84","864","10","92"
"376","12","1094","3","70"
"377","67","1271","6","82"
"377","54","672","1","37"
"377","89","268","3","76"
"378","81","1788","5","38"
"378","89","1364","10","50"
"378","46","770","1","78"
"378","14","1846","10","22"
"378","35","212","7","83"
"378","99","1644","1","17"
"378","51","638","6","87"
"378","54","311","5","98"
"378","96","610","2","25"
"378","5","668","3","60"
"379","81","1892","4","92"
"379","35","91","2","91"
"379","46","738","1","100"
"379","66","1265","10","60"
"379","98","1616","8","60"
"379","96","603","9","54"
"379","99","425","8","34"
"380","89","950","7","100"
"380","51","830","7","57"
"380","81","299","4","43"
"380","29","209","4","92"
"380","86","830","7","34"
"380","99","1358","1","64"
"380","17","1890","8","82"
"380","51","385","2","39"
"381","51","432","6","65"
"381","96","1681","5","65"
"381","81","1761","5","82"
"381","64","689","9","40"
"381","64","351","5","70"
"381","17","1319","10","46"
"382","17","584","6","22"
"382","96","298","2","11"
"382","31","58","3","46"
"382","51","1524","7","58"
"382","96","32","9","75"
"382","98","1750","9","18"
"382","44","1792","2","11"
"382","89","1698","3","70"
"382","29","694","2","99"
"383","12","1361","4","11"
"383","89","854","6","69"
"383","51","645","5","11"
"383","67","222","2","84"
"383","44","355","2","97"
"383","35","945","4","81"
"383","35","1310","3","28"
"383","86","4","6","63"
"383","17","195","10","87"
"384","89","1603","7","64"
"384","51","712","8","99"
"384","99","64","10","35"
"385","9","144","1","64"
"385","99","174","3","37"
"385","5","1311","4","71"
"385","98","736","5","88"
"386","29","503","4","30"
"387","51","1655","1","53"
"387","99","1801","1","100"
"387","67","1385","9","83"
"387","9","1884","4","43"
"388","5","1475","4","38"
"388","35","458","4","40"
"389","44","24","6","46"
"389","9","1549","2","11"
"389","17","1840","9","21"
"389","70","1867","9","70"
"389","99","1263","3","96"
"390","31","1226","9","89"
"391","79","969","10","80"
"391","9","1210","10","71"
"392","81","220","4","50"
"392","66","256","10","100"
"392","46","1909","2","31"
"392","84","649","4","30"
"393","70","1577","1","29"
"393","46","1418","1","91"
"393","98","736","10","16"
"393","96","1386","1","25"
"393","89","1856","7","67"
"393","84","574","3","79"
"394","70","843","9","34"
"394","5","345","4","16"
"394","26","1509","4","87"
"394","25","159","1","90"
"395","54","1838","7","79"
"395","25","1897","9","99"
"395","64","159","6","16"
"396","66","1885","10","69"
"396","67","680","9","42"
"396","26","1275","3","21"
"396","54","1056","4","82"
"396","89","1764","1","64"
"396","96","401","2","17"
"396","35","111","3","12"
"396","86","669","5","15"
"396","51","969","6","59"
"397","44","1497","8","85"
"397","31","520","4","21"
"397","9","1528","9","20"
"397","79","714","3","23"
"398","84","162","9","20"
"398","14","584","1","33"
"398","29","1903","2","68"
"398","9","929","8","95"
"398","16","348","4","79"
"398","84","1116","6","13"
"398","79","969","5","28"
"398","46","482","1","98"
"398","35","1853","7","18"
"398","14","1852","10","33"
"399","31","200","10","38"
"399","35","105","5","66"
"399","89","844","6","17"
"399","54","1123","10","24"
"399","12","418","3","79"
"399","64","1937","7","82"
"399","16","244","4","12"
"399","31","1690","8","100"
"399","29","32","2","78"
"400","89","125","8","74"
"400","81","746","6","72"
"400","64","150","2","71"
"400","81","1546","5","17"
"400","35","1304","2","50"
"400","86","1914","1","67"
"401","16","807","3","63"
"401","99","180","3","18"
"402","96","1183","5","100"
"402","44","645","10","70"
"402","16","1784","5","69"
"403","51","1385","5","16"
"403","51","1517","9","39"
"403","16","108","8","75"
"404","98","392","7","68"
"404","31","48","4","83"
"404","16","808","7","77"
"404","99","1299","2","68"
"404","81","1882","1","47"
"404","35","1912","8","15"
"404","64","1495","6","60"
"404","25","1960","7","66"
"405","64","313","4","40"
"405","98","1869","6","55"
"405","86","61","6","56"
"405","25","276","1","47"
"405","14","1261","6","31"
"405","79","729","7","55"
"405","99","928","7","80"
"406","70","417","7","16"
"406","26","349","1","96"
"406","26","1503","8","20"
"406","70","1805","4","92"
"406","79","129","7","59"
"406","25","853","10","66"
"406","54","645","10","81"
"406","5","1830","10","36"
"406","84","1631","4","49"
"407","25","1169","1","44"
"407","16","1881","8","70"
"407","46","744","8","98"
"407","17","676","3","71"
"407","51","159","4","85"
"407","70","703","5","86"
"408","98","1527","5","44"
"408","66","298","2","99"
"409","98","879","7","94"
"409","84","1834","10","84"
"409","14","1217","2","88"
"409","9","1282","7","86"
"409","66","658","2","19"
"409","31","126","5","13"
"409","99","1466","4","79"
"409","9","1499","9","74"
"409","25","1564","2","88"
"409","26","730","7","56"
"410","35","207","10","86"
"410","5","770","3","92"
"411","64","1664","3","65"
"411","98","1406","10","61"
"411","46","1064","8","62"
"411","9","46","8","15"
"411","64","1688","9","59"
"411","46","4","10","61"
"411","26","1088","4","73"
"411","9","210","8","15"
"412","99","61","2","54"
"412","64","1208","7","56"
"413","31","675","8","37"
"413","70","875","10","19"
"413","25","1820","7","69"
"414","51","882","9","63"
"414","96","371","6","83"
"414","86","402","10","60"
"414","64","439","1","11"
"414","31","1056","9","13"
"414","51","983","4","44"
"414","9","810","8","52"
"414","66","162","10","52"
"414","9","718","10","84"
"415","46","1152","2","26"
"415","96","1051","8","49"
"415","29","174","10","13"
"416","98","1990","8","55"
"416","46","1738","4","27"
"416","5","1435","3","50"
"416","86","175","8","85"
"416","84","1930","1","40"
"417","51","1933","8","31"
"417","31","1621","8","90"
"417","44","1867","9","61"
"417","64","1128","8","89"
"417","64","1126","7","69"
"417","12","273","4","25"
"417","86","1812","7","33"
"417","46","998","2","56"
"417","84","1823","6","20"
"418","31","1941","2","69"
"419","86","1893","4","90"
"419","51","460","5","87"
"419","89","254","10","74"
"419","12","1818","1","70"
"419","70","1118","8","47"
"420","17","78","5","70"
"420","14","1816","1","45"
"420","25","1094","4","18"
"420","81","1093","3","94"
"420","46","1801","2","88"
"420","66","1958","10","85"
"420","12","272","10","12"
"420","84","783","3","89"
"420","54","1958","6","63"
"421","84","1415","2","39"
"421","81","824","3","64"
"421","25","1892","3","45"
"421","84","178","4","98"
"421","26","1577","3","48"
"421","44","15","1","52"
"421","26","1355","10","45"
"421","46","528","6","60"
"421","9","1454","4","34"
"421","54","141","7","83"
"422","89","446","4","92"
"422","67","256","5","42"
"422","29","880","8","41"
"422","70","1000","10","82"
"422","54","1304","4","34"
"422","29","712","2","22"
"423","9","1464","2","86"
"423","26","620","1","21"
"423","25","263","5","30"
"423","16","459","10","49"
"423","31","1968","7","74"
"423","14","993","5","36"
"423","70","166","3","53"
"423","96","902","10","69"
"424","51","1386","3","21"
"424","67","1063","9","60"
"424","79","729","9","14"
"424","54","628","8","36"
"424","86","907","8","50"
"424","89","547","5","29"
"424","16","1597","9","35"
"424","51","1344","6","97"
"425","98","1089","1","18"
"425","25","1415","9","30"
"425","25","1306","6","30"
"425","9","1981","6","92"
"426","54","645","6","49"
"426","67","1036","8","21"
"426","67","1541","6","21"
"426","9","1208","6","88"
"426","98","1410","1","94"
"426","12","890","5","85"
"426","84","694","3","70"
"426","5","928","1","91"
"426","54","1004","9","72"
"427","25","1358","7","92"
"427","67","1326","1","13"
"427","35","1436","8","35"
"428","99","1246","5","48"
"428","14","856","10","16"
"428","26","736","5","58"
"428","67","184","5","98"
"428","29","584","7","78"
"428","64","1908","7","12"
"429","17","1474","1","36"
"429","96","953","6","78"
"429","31","1808","7","16"
"429","79","299","8","75"
"429","98","830","3","83"
"429","70","1323","6","98"
"430","44","141","9","18"
"430","25","1332","10","79"
"430","16","1778","5","32"
"430","44","989","3","58"
"430","35","956","6","96"
"430","14","684","10","64"
"431","81","1134","3","65"
"432","29","1226","10","54"
"433","5","1404","7","18"
"433","31","125","5","92"
"433","64","1814","9","49"
"433","66","1520","7","52"
"434","29","1338","2","40"
"434","89","1246","10","50"
"434","70","772","3","88"
"435","89","1526","10","42"
"435","81","272","6","56"
"435","29","299","3","19"
"435","81","676","2","47"
"435","98","320","5","94"
"436","5","956","6","28"
"436","17","1536","6","83"
"436","16","1628","10","79"
"436","29","1588","6","48"
"437","79","433","10","58"
"437","29","1840","9","41"
"437","86","1666","1","47"
"437","96","1272","6","81"
"437","17","783","3","10"
"437","9","825","4","100"
"437","64","1158","1","61"
"437","31","98","9","50"
"437","99","1613","3","52"
"437","44","600","6","50"
"438","29","551","8","53"
"438","70","401","9","18"
"438","16","793","10","88"
"438","46","1385","10","50"
"438","46","1336","7","53"
"439","89","523","4","43"
"439","9","789","10","38"
"439","16","98","1","11"
"439","86","183","8","86"
"439","89","673","8","44"
"439","64","36","6","84"
"439","67","915","9","44"
"440","70","372","4","60"
"440","96","838","9","65"
"440","81","1160","8","84"
"440","29","746","2","82"
"440","67","8","3","14"
"440","17","968","3","54"
"440","81","162","9","55"
"440","26","1874","4","76"
"440","96","1962","7","83"
"441","5","1063","9","54"
"441","29","1091","9","32"
"441","70","1933","4","95"
"441","51","1220","6","93"
"441","26","1694","5","57"
"442","5","1165","2","19"
"443","9","1152","5","57"
"443","54","122","10","25"
"443","51","383","9","98"
"443","29","1250","5","63"
"443","96","1954","7","46"
"443","46","196","9","63"
"443","25","1018","7","94"
"444","5","1089","8","34"
"444","25","1162","7","82"
"445","70","1462","8","28"
"445","81","1437","5","94"
"445","12","729","7","67"
"445","66","1876","6","67"
"445","31","134","5","32"
"445","5","274","9","55"
"445","12","1013","1","61"
"445","9","122","9","84"
"445","35","676","10","100"
"445","67","1075","8","81"
"446","5","1088","5","33"
"446","16","1028","1","53"
"447","67","1540","6","31"
"448","31","672","3","15"
"448","35","1520","5","72"
"448","64","1873","1","52"
"448","54","523","4","25"
"448","5","13","7","72"
"448","70","162","10","59"
"448","67","1768","1","29"
"448","89","1688","4","89"
"448","67","1523","7","41"
"449","86","1084","3","59"
"450","17","1881","1","35"
"450","89","1471","4","80"
"450","84","371","9","53"
"450","89","1244","10","81"
"450","9","1631","3","87"
"450","35","918","8","47"
"450","17","944","9","81"
"450","84","550","6","28"
"450","86","1482","9","91"
"450","9","28","5","53"
"451","35","1930","2","40"
"451","81","1672","9","41"
"451","9","1014","5","86"
"451","29","557","10","90"
"451","66","1964","10","10"
"451","51","1868","5","34"
"451","70","1409","9","42"
"452","84","1511","2","63"
"452","16","1985","5","12"
"452","17","1216","5","78"
"452","17","1180","9","29"
"452","9","646","2","63"
"452","81","1852","1","86"
"452","66","1471","6","68"
"453","99","349","10","76"
"453","17","1862","1","50"
"453","86","792","2","86"
"453","99","1760","9","37"
"453","12","860","2","32"
"453","86","1304","3","30"
"454","25","1873","6","61"
"454","29","227","1","32"
"455","81","231","9","52"
"455","64","1311","7","60"
"455","14","1265","2","100"
"455","81","1075","8","47"
"455","64","495","6","95"
"455","99","445","9","85"
"456","96","108","9","76"
"456","44","275","7","75"
"456","98","846","3","34"
"456","17","320","3","74"
"456","26","1524","8","27"
"456","9","1985","6","60"
"457","79","1415","4","29"
"457","46","344","9","30"
"457","64","399","6","33"
"457","70","602","8","63"
"457","70","64","8","54"
"457","46","1132","10","54"
"458","67","1033","6","38"
"458","14","1694","8","46"
"458","86","183","3","39"
"458","5","932","1","84"
"459","16","48","5","81"
"459","5","634","9","70"
"459","64","1482","5","23"
"459","16","976","10","86"
"459","67","336","5","72"
"459","66","617","4","86"
"459","84","990","9","27"
"459","35","1216","1","65"
"459","35","1497","8","92"
"459","81","1522","6","17"
"460","25","1793","10","62"
"460","5","790","2","91"
"460","70","263","2","27"
"460","17","36","6","71"
"460","98","232","5","61"
"460","5","908","3","63"
"460","79","1328","5","61"
"460","35","1406","7","55"
"460","14","1870","4","44"
"460","16","938","1","49"
"461","98","231","3","88"
"462","79","1725","5","25"
"462","12","854","1","58"
"462","89","313","7","75"
"462","70","1012","2","42"
"462","25","1694","10","83"
"462","86","1404","1","74"
"462","86","98","5","52"
"462","51","1725","1","100"
"462","9","1075","5","13"
"462","31","53","1","32"
"463","25","82","1","89"
"463","51","250","7","65"
"463","12","61","2","93"
"463","64","1142","8","76"
"463","66","1622","3","42"
"463","54","1284","8","62"
"464","67","580","8","93"
"464","17","247","8","74"
"464","12","1137","4","31"
"464","31","914","1","32"
"464","70","53","8","27"
"464","16","343","9","78"
"464","31","1509","1","74"
"465","98","1724","5","100"
"465","98","1075","2","74"
"465","16","658","1","31"
"465","51","766","6","69"
"465","98","69","3","44"
"465","12","1820","10","83"
"466","35","119","3","27"
"466","96","82","3","54"
"466","86","221","1","22"
"467","79","666","5","89"
"467","31","1964","10","11"
"467","51","1599","3","22"
"467","9","679","8","21"
"468","99","1996","8","94"
"469","67","1980","3","24"
"469","64","1495","6","42"
"469","5","1063","4","13"
"469","35","860","3","93"
"469","12","1398","7","89"
"470","66","1821","4","11"
"470","86","34","4","12"
"471","46","1909","8","85"
"471","66","1959","1","59"
"471","99","1369","5","98"
"471","44","1007","5","19"
"471","81","286","4","98"
"471","25","1768","4","84"
"471","12","1998","3","64"
"471","35","1160","7","77"
"471","98","770","10","28"
"471","46","1536","3","51"
"472","16","1075","2","26"
"472","26","1736","6","67"
"472","86","990","9","93"
"472","79","26","5","77"
"472","99","959","10","62"
"472","46","1086","10","73"
"473","17","766","8","77"
"473","9","527","10","64"
"473","31","585","2","33"
"473","46","1625","10","71"
"473","44","1724","4","64"
"473","29","1218","7","16"
"473","96","884","9","31"
"474","51","1083","1","24"
"474","17","46","9","53"
"474","81","1126","10","35"
"474","12","1057","5","55"
"474","66","1718","6","43"
"474","79","1830","8","12"
"474","17","1598","7","24"
"474","81","1996","2","14"
"475","86","1048","3","18"
"476","96","893","2","24"
"476","96","71","9","74"
"476","17","424","2","84"
"476","98","1200","6","77"
"476","16","1432","6","79"
"476","16","43","10","24"
"477","99","98","6","21"
"477","79","1634","3","84"
"477","64","469","3","14"
"477","31","16","5","90"
"478","31","966","4","57"
"478","29","558","9","55"
"478","79","237","1","73"
"478","81","1809","6","33"
"478","16","956","3","32"
"478","66","1423","5","88"
"478","81","840","5","18"
"478","16","880","3","88"
"478","29","1226","7","27"
"478","79","414","5","75"
"479","17","1750","1","12"
"479","66","1889","6","17"
"479","96","1057","7","97"
"479","51","1106","3","55"
"479","17","108","10","28"
"479","44","1435","10","43"
"480","5","314","8","29"
"480","70","108","9","83"
"480","89","938","3","48"
"480","12","11","7","75"
"480","99","1709","1","23"
"480","79","273","4","43"
"480","66","604","1","27"
"480","25","18","1","55"
"480","98","1754","3","10"
"481","44","232","1","38"
"481","86","729","8","89"
"481","64","98","4","64"
"481","84","1753","1","82"
"481","44","810","3","86"
"481","17","918","10","93"
"481","89","1653","9","89"
"482","67","523","7","26"
"482","17","1380","6","41"
"482","64","1561","8","58"
"482","35","1244","9","15"
"482","31","1666","10","30"
"482","99","1745","4","18"
"482","86","1330","4","38"
"482","46","1064","6","21"
"482","26","679","10","85"
"482","16","942","3","33"
"483","16","209","7","24"
"484","66","867","10","98"
"485","16","1871","5","30"
"485","86","976","6","75"
"485","81","43","8","23"
"486","79","1385","9","35"
"486","98","679","6","70"
"486","25","1418","1","89"
"486","64","469","4","84"
"486","98","1655","9","80"
"486","64","1710","2","14"
"486","9","1224","7","21"
"486","67","1199","8","81"
"486","17","1429","6","62"
"487","89","247","3","11"
"487","14","499","7","39"
"487","81","69","2","53"
"487","89","1263","9","40"
"487","31","717","8","50"
"487","12","362","3","68"
"487","31","901","10","77"
"487","17","600","4","45"
"487","12","1344","8","54"
"488","81","1319","4","35"
"488","86","1322","8","37"
"488","98","1681","5","57"
"488","96","221","4","13"
"489","46","1753","3","62"
"490","44","209","4","34"
"490","67","1245","8","29"
"490","54","66","2","35"
"490","81","1338","7","69"
"490","89","158","5","32"
"491","29","1467","3","42"
"491","12","185","2","15"
"491","9","344","6","21"
"491","16","679","4","13"
"491","66","638","1","84"
"491","12","609","1","31"
"492","46","1275","10","96"
"493","25","717","7","72"
"493","51","1853","6","22"
"493","9","1854","8","32"
"493","70","503","4","68"
"493","64","779","5","97"
"493","67","1821","8","47"
"493","29","1812","5","37"
"493","44","1081","4","97"
"493","31","424","3","100"
"494","84","1095","7","47"
"494","46","1002","6","79"
"494","12","1808","1","27"
"494","67","1303","5","87"
"494","67","499","1","72"
"494","35","1015","9","93"
"494","35","127","3","49"
"494","35","790","3","92"
"494","66","1286","10","93"
"494","16","457","7","76"
"495","89","1084","10","78"
"495","46","1936","4","26"
"495","14","1561","7","13"
"495","5","1812","5","31"
"495","16","71","9","42"
"495","64","1792","5","14"
"495","16","672","3","97"
"495","16","1349","1","24"
"495","89","550","3","77"
"496","44","1497","2","22"
"496","99","945","5","36"
"496","26","790","8","97"
"496","67","1492","5","77"
"496","66","1681","4","99"
"497","25","1483","9","16"
"497","98","36","4","80"
"497","46","584","10","93"
"497","51","968","4","19"
"497","81","174","4","86"
"497","46","1843","6","51"
"497","66","1524","3","75"
"497","89","1216","7","72"
"497","29","10","10","49"
"497","17","1955","3","82"
"498","25","1351","9","75"
"498","54","831","10","45"
"498","84","1421","9","59"
"498","79","1093","9","45"
"498","79","1655","2","95"
"498","64","1074","5","95"
"498","67","764","8","93"
"498","66","1526","7","13"
"498","99","1053","6","89"
"499","66","1467","9","44"
"499","51","907","1","47"
"499","29","1760","8","45"
"499","70","1884","5","55"
"500","25","1729","6","80"
"501","99","872","3","97"
"501","17","324","8","19"
"501","29","1185","1","27"
"501","96","1370","4","61"
"501","64","1086","6","40"
"501","79","1036","5","32"
"501","9","1362","6","76"
"501","29","401","2","95"
"501","5","159","5","36"
"502","46","1905","6","75"
"502","96","1775","2","36"
"502","51","108","1","86"
"502","29","1140","1","85"
"502","66","473","8","90"
"502","46","661","5","35"
"502","12","625","10","96"
"502","31","881","6","80"
"502","79","1867","3","87"
"503","81","1689","4","74"
"503","31","223","7","58"
"503","44","1406","5","43"
"503","25","492","3","97"
"503","67","200","9","45"
"503","44","1436","3","92"
"504","70","272","10","21"
"504","81","196","8","71"
"505","89","1464","5","74"
"505","26","1597","9","99"
"505","86","158","7","20"
"505","46","439","3","24"
"505","17","1857","4","34"
"505","64","605","8","41"
"505","99","271","7","24"
"505","79","604","8","16"
"506","31","1554","6","18"
"506","84","1169","4","73"
"507","81","1618","4","29"
"507","29","849","4","49"
"507","96","1555","10","57"
"507","5","1631","8","26"
"507","98","1669","1","19"
"507","29","190","10","28"
"507","16","1912","4","52"
"508","81","569","7","13"
"508","84","540","7","36"
"508","12","1216","7","98"
"509","44","1322","10","66"
"509","51","1631","10","96"
"509","84","646","2","86"
"509","81","1201","3","71"
"509","44","425","9","66"
"509","96","477","4","35"
"510","84","348","8","22"
"510","14","599","9","73"
"510","31","1535","1","63"
"510","16","1741","4","44"
"510","96","1823","10","17"
"510","96","485","10","13"
"510","67","376","5","57"
"510","29","1401","2","59"
"510","26","1524","8","93"
"510","54","1042","7","11"
"511","25","1117","5","34"
"512","9","1042","9","81"
"512","66","1261","7","82"
"512","29","666","2","55"
"512","26","1731","10","71"
"512","89","402","2","48"
"512","98","1985","10","58"
"512","17","246","4","48"
"513","46","1745","7","83"
"513","29","1186","5","50"
"514","79","1736","6","74"
"515","54","1603","3","36"
"515","44","893","1","47"
"515","31","1809","5","54"
"515","70","1197","1","95"
"516","70","644","10","70"
"516","31","1011","7","46"
"516","26","1005","1","58"
"516","99","1980","7","77"
"517","5","1679","8","92"
"517","99","1103","9","17"
"517","44","1924","1","40"
"517","99","1271","5","33"
"517","66","790","6","14"
"517","79","144","8","79"
"517","64","1843","4","79"
"517","29","867","6","51"
"518","67","1095","9","14"
"518","96","928","7","38"
"518","70","1909","8","37"
"518","46","901","9","17"
"518","66","959","2","14"
"518","26","1080","5","78"
"519","35","47","2","48"
"520","67","853","3","98"
"520","5","1527","8","63"
"520","51","1149","3","79"
"520","31","1217","3","60"
"520","84","557","8","65"
"520","70","1128","7","21"
"521","25","838","9","27"
"521","31","1370","9","90"
"521","84","490","4","70"
"522","84","880","8","88"
"522","9","1438","2","16"
"522","5","1582","8","36"
"523","14","1410","3","82"
"523","66","713","3","15"
"523","31","945","7","93"
"523","26","1856","1","10"
"523","70","1142","8","80"
"523","66","523","4","57"
"523","25","184","10","37"
"523","29","185","4","34"
"523","54","1976","2","94"
"524","96","540","5","18"
"524","31","1666","2","67"
"524","17","177","1","29"
"524","98","245","6","99"
"524","66","965","3","53"
"524","35","111","1","80"
"524","26","1352","4","19"
"524","64","86","8","81"
"524","14","752","5","41"
"525","16","11","2","58"
"525","29","1323","7","38"
"525","51","1752","6","46"
"525","16","1752","2","23"
"525","98","54","8","92"
"525","35","1046","4","78"
"525","25","1299","8","69"
"526","12","68","5","37"
"526","67","527","2","63"
"526","70","481","8","16"
"526","98","267","5","41"
"526","96","942","8","76"
"526","66","1319","3","16"
"526","9","1286","5","97"
"526","44","1325","5","65"
"526","79","401","6","32"
"527","70","177","5","21"
"527","31","1729","8","60"
"527","54","1229","1","53"
"527","84","209","1","85"
"527","17","1399","4","78"
"527","29","84","6","67"
"527","64","647","3","24"
"527","67","225","3","54"
"527","64","314","7","42"
"527","12","1099","10","23"
"528","99","1325","4","99"
"528","26","1876","2","29"
"528","16","1244","2","70"
"529","84","274","4","76"
"529","25","1954","1","83"
"529","17","442","5","94"
"529","67","1821","1","84"
"529","99","1105","1","84"
"530","81","36","2","14"
"531","46","406","10","55"
"531","84","604","7","73"
"531","35","1958","4","30"
"531","17","986","10","100"
"531","44","310","9","17"
"531","89","1788","5","28"
"531","46","134","5","50"
"531","96","1467","5","54"
"531","86","129","8","77"
"532","16","1312","9","25"
"532","79","1833","3","66"
"532","12","769","5","90"
"533","14","166","4","78"
"533","66","952","3","11"
"533","9","1698","6","50"
"533","51","1577","1","68"
"533","17","1740","10","42"
"533","89","902","3","39"
"533","84","1555","4","15"
"533","54","681","8","40"
"534","66","1881","6","66"
"534","35","1680","8","65"
"534","31","392","2","28"
"534","70","1852","8","88"
"534","14","1990","6","20"
"534","5","116","4","61"
"534","89","1352","4","16"
"534","84","1131","10","11"
"535","54","799","7","21"
"535","67","953","5","30"
"535","29","8","4","21"
"535","89","1224","1","56"
"536","46","117","3","39"
"536","99","609","1","47"
"536","31","1598","8","71"
"537","81","1014","10","87"
"537","14","1429","7","36"
"537","70","1057","8","61"
"537","66","399","10","63"
"537","9","195","3","86"
"538","64","184","2","19"
"538","81","1023","7","27"
"538","29","914","6","39"
"538","99","1871","3","63"
"539","84","1030","7","52"
"539","44","965","1","19"
"540","67","86","5","76"
"540","29","1729","1","63"
"541","84","1471","4","89"
"541","51","1015","10","58"
"541","9","1738","6","69"
"541","96","1290","2","26"
"542","89","1959","8","50"
"542","67","434","2","30"
"542","96","345","9","75"
"542","35","1484","1","88"
"543","96","1599","8","42"
"543","89","1126","9","44"
"543","81","1914","8","32"
"543","25","1662","2","10"
"543","51","1908","6","71"
"543","14","1415","8","54"
"543","54","799","4","94"
"544","31","1578","5","27"
"544","64","348","7","33"
"544","70","362","3","85"
"544","96","1511","2","53"
"544","79","1192","10","39"
"544","89","351","3","85"
"544","89","1882","1","10"
"544","84","1405","3","33"
"544","79","738","5","16"
"544","98","138","7","17"
"545","46","789","10","76"
"545","16","738","2","91"
"545","25","1145","9","24"
"546","29","1240","9","74"
"546","86","1968","9","57"
"546","5","1625","3","31"
"546","9","516","6","42"
"547","29","1226","1","29"
"547","66","928","9","48"
"547","54","1867","6","36"
"547","9","976","8","32"
"547","98","1245","5","83"
"548","79","1487","5","36"
"548","44","1503","5","81"
"548","29","605","4","83"
"549","44","1245","9","54"
"549","26","582","8","13"
"549","14","1541","10","67"
"549","12","1657","3","17"
